place_name,address,review_author,review_text,review_rating,review_date,google_id
Raja Sate BBQ dan Restoran Asia,,Sujin,saya pergi ke sana berdasarkan rekomendasi lokal itu adalah sate terbaik yang pernah saya rasakan di indonesia,5,01/20/2026 12:59:47,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,hermanto mahmud,lama tidak lain kali tidak cukup masak nasi goreng jeleknya sudah lama banget masaknya jadi buruan mas grobak hidangkan curiga kompornya cuma satu cuma ada satu kali kalau ditambah lagi kuntui batunggunya tenggelam asam lambung jadi di toto by kami saja no,1,12/06/2025 13:48:37,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,yogaswara diera,tempatnya klasik ada ruangan ac dan non ac harus cobain kolombi woku santang surprisingly enak,4,11/14/2025 11:18:09,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,agus hermanto,sate sapi bakar rica asparagus,5,10/28/2025 08:37:36,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,Remon Klok,menurut penduduk setempat ini adalah tempat sate di manado jadi datanglah dengan antisipasi dekorasi sederhana tapi sambutan ramah dan makanannya tampak enak sampai ratatouille sendiri muncul di jendela untuk melihat apakah kami menyukainya nafsu makan hilang dilaporkan dengan rapi dibayar dan pergi sayang sekali karena satenya kelihatannya enak sekali tapi seekor tikus di sebelah piringmu rasanya terlalu merepotkan,1,10/08/2025 11:25:36,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,Majed Turk,bbq daging sapi adalah yang terbaik sate ayam tidak begitu enak saya sarankan untuk melewatkannya layanan sangat cepat saus kacang dan sambal pedas keduanya sangat enak tempatnya sangat bersih saya kira jika anda datang ketika sangat sibuk situasinya akan berbeda tetapi anda akan bodoh jika mengharapkan layanan yang sama ketika tempat itu penuh dengan klien karena ini adalah restoran yang sangat besar layanan bintang sangat ramah dan super cepat dengan senyuman,4,10/07/2025 11:33:10,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,Frederik J.,sate yang sangat lezat saya tidak pernah berpikir saya bisa menyukai tuna tetapi saya terbukti sebaliknya sangat direkomendasikan,5,09/20/2025 08:06:48,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,Tri Noormuliyaningsih,kami pesan sate sapi sop makaroni ayam penyajian satenya unik dengan tempat panggangan tekstur sate sapinya empuk tidak alot rasanya juga enak dimakan tanpa bumbu kacang juga sudah enak sop makaroni ayamnya juga enak porsi cukup untuk orang rasa gurihnya pas pesanan makanan cepat datangnya suasana tempat juga enak,5,04/29/2025 23:52:24,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,Ellavester Xuanyi See,banyak tikus dan kotor tikus sejujurnya sangat menjijikkan saya tidak akan kembali lagi terlepas dari rasa makanannya itu tidak sepadan,1,04/26/2025 14:50:56,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,Drew,sate ayam disini selalu jadi favorit saya nasi goreng spesialnya juga porsi jumbo dan banyak isiannya edited maret satu tempat langganan grabfood tempat yang paling sering dipesan makanan tahun menurut year in review grab sate ayam saos raja nasi goreng spesial ayam garo rica ayam bumbu manado sangat rekomendasi,5,03/30/2025 10:40:50,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,jaap jansen,sate sayuran dan mie yang lezat anda harus menunggu lama untuk makanannya setelah menunggu setengah jam pramusaji kembali memberi tahu kami bahwa sejumlah hidangan yang kami pesan sudah habis itu bisa saja terjadi namun anehnya hal ini baru dikomunikasikan setelah sekian lama menunggu,3,03/28/2025 05:44:31,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,PRISCA,banyak tikus berlarian menu makanan tidak sesuai pesanan lain yang datang disuruh bungkus mala bwa di meja udang di dalamnya tidak dibersihkan,1,03/22/2025 06:25:57,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,Teddy Julius,sebaiknya pesanan dipercepat masaknya,5,03/01/2025 05:50:11,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,OCTA DANDY SAIYAR,pertama kali diajak ksini ramai pengunjung foreign mungkin kmi kemalaman sebelum timnas tanding jadi paket seafood pesanan habis dan kasih kabar kelamaan hanya keluar beberapa sate dan nasi goreng selamat makan,5,10/17/2024 12:01:09,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,Bramanto Wijaya,tempat ini terlihat bagus di luar tetapi di dalamnya memiliki suasana lama tempat itu cukup kosong pelayan tampaknya tidak mengerti tentang makanan dan ketersediaannya dia tidak tahu banyak tentang menunya setiap kali kami bertanya padanya banyak menu yang memang tidak tersedia butuh beberapa saat agar makanan siap kita harus terus bertanya pada pelayan nama restorannya mungkin menyarankan bahwa ini adalah kedai sate tetapi mereka hanya menjual sate ikan mereka juga memiliki hidangan lain seperti ikan woku yaitu ikan yang dimasak dengan kuah kuning tumis kangkung dan tumis terong goreng woku ikannya enak tapi tulang ikannya terlalu banyak dan dagingnya lebih sedikit sate ikannya lebih enak selain itu makanannya oke,4,10/11/2024 05:44:07,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,Feliks Arrung,makanannya lama sekali kami menerima makanan satu per satu sangat buruk,1,09/27/2024 12:53:31,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,Burhan Bahar,restorannya luas dengan posisi tempat duduk dan meja yang menarik makanannya juga enak sambal ladanya enak dan seperti sambal khas manado rasanya cukup pedas di sini anda bisa membayar menggunakan aplikasi bank malaysia jadi sangat nyaman,4,09/14/2024 15:15:49,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,Paul IJsendoorn,mengecewakan dalam banyak hal tidak ada sate kambing cumi sapi kenapa ini andalan sate kalau sudah habis semua tidak ada jus jeruk cocacola atau minuman lain yang tersedia jugapelayan yang tersenyum ramah tetapi meja lain disajikan sebelum kami kami berangkat ke restoran lain,1,09/10/2024 06:27:55,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,Ratu Suoth,pelayanan bagusbaik dan ramah makanannya yummy rekomended sihh raja sate kalo kmdo jgn lpa mampir yaa gayss,5,06/04/2024 12:46:07,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,Elvira Madonsa,wow makanannya endul skeles rekomended buanget klo mdo makan disini yaaaa,5,06/04/2024 12:44:29,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,Rex Orah,makanannya oke aku makan kuah asam sup ikan ini bisa menjadi lebih baik,3,05/30/2024 13:03:34,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,Quirijn van den pol,sayangnya makanan paling mengecewakan yang pernah kami makan di indonesia sejauh ini gado gadonya hambar terongnya hambar sambal asam manisnya hambar satusatunya makanan yang rasanya enak adalah sate ayam seperti yang diharapkan dari restoran sate tapi butuh lebih dari menit untuk keluar dari dapur pilihan menunya banyak tapi banyak yang terjual bintang karena pelayannya baik kepada kami,2,04/13/2024 02:14:45,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,Serba Ada,insyaalloh halal kakaknya cantik ramah full senyum sate ayam rica nya enak daging semua tanpa lemak,5,04/06/2024 11:57:49,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,Ridwan Andriansyah,tpt makannya cukup luas ada yg ruangan ac ada yg tidak smoking area utk makanannya banyak variasinya tp yg rekomen memang sate ikannya dgn sambal rica,5,02/29/2024 08:23:47,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,Esobel Jaen,sate terbaik di kota saya makan di sini dua kali ketika saya di manado mereka juga memiliki siput di menunya anda cukup berjalan kaki dari sini ke pusat kota manado jadi ini adalah tempat yang bagus untuk makan dan minum bir setelah berbelanja,5,01/24/2024 01:51:44,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,Andrew Tjipto,tidak bakal datang lagi ke raja sate orang lagi sakit parah lagi puasa daging sapi pesan sate ayam malah dikasih sapi semua makanan terpaksa harus saya muntahkan lg di toilet raja sate sebagai pelanggan lama saya benar kecewa,1,01/06/2024 06:41:20,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Raja Sate BBQ dan Restoran Asia,,Rizky Ramdhani,satenya empuk juicy disajikan dengan grill arang mini jadi tetap panas sambalnya jg nendang untuk mie cakalang dan asparagusnya jg enak pas bgt dimakan saat hujan,5,11/29/2023 07:41:09,ChIJQy8-NBd1hzIRKo4_7aV6BEo
Tuur Ma'asering Kumelembuai Tomohon,,Graceys,kalo kesana jangan sekali pake baju seksipasti breezeee dinginn poll walopun siang harienak bangeeeeeeeeeet kereeeen,5,01/30/2026 11:35:16,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,susan hiedayat,tpt nya bagus adem dan indah pemandangan nya,4,01/27/2026 22:24:19,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,Hansye Mokalu,tempat terbaik untuk melihat proses pembuatan tradisional alkohol orang minahasaserta tempat melihat proses pembuatan gula aren jika beruntung kita bisa melihat proses pengambilan air aren dari pohon secara tradisional rekomendasi untuk di kunjungi,5,01/27/2026 17:20:04,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,faridmultianty multianty,satu tempat yang wajib dikunjungi untuk mendapatkan pengetahuan terkait gula merahdari nira pluus bakal dapat ilmu terkait penyulingan nira menjadi minuman khusus buat pecinta minuman yang lain dan bisa melihat danau tondano dari ketinggian,5,01/22/2026 12:08:05,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,IRV,pendirian yang bagus pemandangan yang bagus bagus untuk perhentian singkat,5,01/18/2026 09:42:04,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,stephy s,tempat wisata penyulingan cap tikus tiket masuk per orang nanti bisa dituker sama cap tikus atau saguer suka sih tempatnya sejuk tempat untuk santai sejenak,5,01/17/2026 08:18:46,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,D Korn,fasilitas indah di tengah hutan ada juga makanan bukan pilihan besar sebagai turis anda bisa melihatnya,4,01/13/2026 16:41:33,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,Petrus Lasut,woooaauw pengalaman alam yang menyenangkan dan segar suka jika makanan disajikan lebih cepat akan sempurna,4,01/04/2026 04:22:58,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,Erica,sebuah spot alam yang indah dikelilingi pepohonan palem yang rimbun dan suasana hutan yang damai udaranya sejuk dan menyegarkan cocok untuk bersantai dan melepaskan diri dari kebisingan kota tempat ini sebagian besar dibangun dengan bambu dan kayu menciptakan suasana tradisional dan nyaman terutama dengan lampu gantung yang hangat biaya masuknya adalah rp per orang dan sudah termasuk minuman tradisional gratis pilih antara saguer atau cap tikus yang merupakan bonus besar jajanan lokal seperti pisang goreng juga tersedia dan nikmat dinikmati sambil menikmati alam sekitar banyak area tempat duduk dan spot foto tenang nyaman dan sangat direkomendasikan jika berkunjung ke tomohon,5,12/27/2025 06:37:17,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,Agung Nugroho,tempat yang luar biasa hanya saja saya datang sdh menjelang sore kurang lama kunjungannya parkiran ok tiket k tiket bisa tukar minuman lokal pride minahasa bisa melihat proses penyulingan minuman lokal minahasa recommended,5,12/26/2025 10:12:59,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,LexAlex,jangan lupa untuk menjaga alam,5,12/21/2025 06:24:01,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,Themmy Lee,tjap tikus arak manado edo do eeeee,5,11/29/2025 09:23:51,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,Mergo Tresna Abdela,tempat penyulingan air nira tradisional air nira yang dipanen oleh petani dimasak menggunakan tungku sederhana kemudian dialirkan melalui buluh besar ke dalam tempat pemrosesan teknologi yang sangat konvensional tapi tempatnya sangat unik suasana di sini tenang terutama pada saat habis hujan ada tempat untuk melihat pemandangan danau,4,11/26/2025 12:26:02,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,Muhammad Ridwan,untuk bersantai cukup ok,4,11/25/2025 12:54:30,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,himawan d' mbambesh,suasana asri belajar tentang penyulingan minuman asli minahasa cap tikus,5,11/15/2025 08:03:58,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,Chan Kia,tempatnya asik sekali menu enak dan murah pegawainya ramah informatif dan jago bahasa inggris welcome drink nya luarbiasa,5,11/06/2025 03:24:32,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,Claudia Andrea,suasana yang sangat menyenangkan dengan rumah bambu lampu dan pemandangan yang indah mencicipinya menyenangkan terima kasih,5,10/28/2025 12:01:26,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,Lin,cantik jika anda berada di wilayah tersebut anda pasti harus melihat dan makanminum sesuatu di sini terutama kue kering cucur dan onde onde,5,09/17/2025 05:04:16,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,Marcel Cybon,tempat yang dibangun dengan luar biasa instagramable banget tapi kami sarankan datang lebih awal sebelum ramai datang kami pertama kali sendirian dan wanita ramah yang menjalankan tempat itu punya waktu untuk mengajak kami berkeliling dan mengambil sampel bersama kami sebelum kemudian orang banyak tiba,5,09/07/2025 08:18:11,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,Daniel Taroreh,pelayanannya lambat banget sudah pesan makan lebih dulu tapi lebih mementingkan orang yg baru memesan makanan dan pengantaran makanan lebih dari jam mohon di koreksi untuk pelayan ibu berkacamata,1,09/06/2025 12:34:52,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,Ekaput,caffe dengan nuansa tradisional masih alami begitu masuk langsung disambut dengan edukasi mengenai penyulingan minuman khas masyarakat lokal saguer dan cap tikus alkohol bisa nyantai sambil menikmati alam mantaplah,5,09/03/2025 10:47:28,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,Penjelajah Pemula,tempat wisata penyulingan wine tradisional minahasa cap tikus,5,08/23/2025 04:38:42,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,Frederick Wijaya,ada pendakian singkat dari pintu masuk ke area restoran sebenarnya tiket masuknya murah untuk cap tikus saguer sepuasnya mangkuk kelapa ramah lingkungan adalah nilai tambah juga menyediakan makanan berat yang tidak saya pesan dan makanan ringan yang layak pemandangannya menakjubkan dikelilingi oleh alam pilihan musik oke lampu cantik di malam hari udara dingin menyegarkan karena berada di luar ruangan,5,08/22/2025 16:35:12,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,Ronaldo Sirait,pelayanan ny ramah,5,08/05/2025 10:45:23,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,Haposan Alessandro,cafe bernuansa tradisional dengan bangunan kayu dan bambu dengan atap ijuk yang tertata rapi lokasi cafe yang berada di tengah hutan pohon aren dan dataran tinggi semakin menambah kesan alami sejuk htm k per orang yang bisa di tukar dengan welcome drink saguer cap tikus yang di suguhkan menggunakan tempurung batok kelapa kita juga bisa melihat langsung proses penyulingan cap tikus selain itu di cafe ini ada berbagai pilihan menu makanan dengan hrga yg terjangkau di sni tidak banyak pilihan spot foto toilet ckp bersih kondisi jalan cukup sempit untuk dilewati mobil parkiran mobil tidak cukup luas pelayanan ramah namun kurang cekatan dan jumlah pelayan tidak banyak jd ketika cafe ramai pengunjung orderan kita agak lama have a nice day,4,07/08/2025 15:31:12,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,Jajan Nyok,satu destinasi nongkrong di daerah tomohon yang berjarak sekitar jaman dari pusat kota manado tempatnya asyik tenang dan sejuk waktu ke sini pas lagi hujan sehingga tidak banyak pengunjung ada tiket masuk korang free minum cap tikus dan saguer yang dibuat langsung di sini mulai dari panen penyulingan sampai dengan penyajian terdapat menu lain juga yang dijual baik nasi ataupun snack puding gula merah nya juga enak yaasyik buat nongkrong beramai,5,07/07/2025 06:48:01,ChIJjeMAfCwThzIRp7ygIFauE4o
Tuur Ma'asering Kumelembuai Tomohon,,Pratik K,minuman baru untuk dicoba dan pemandangan indah di danau lonow,5,07/02/2025 02:21:13,ChIJjeMAfCwThzIRp7ygIFauE4o
King Fish Bitung,,Cendana Oktiladha,pilihan ikan segar banyak dan enak cepat pelayanannya namun tiada mushola,5,11/13/2025 02:35:00,ChIJxea05tIBhzIRs4qeuMvjYsQ
King Fish Bitung,,Fenty.M Duduong,t strategis tenang menu oke pelayanan mantap,4,11/12/2025 01:53:18,ChIJxea05tIBhzIRs4qeuMvjYsQ
King Fish Bitung,,Dina Batunan,mkanan enak dan lumayan cepat penyajian nya,5,09/05/2025 06:24:01,ChIJxea05tIBhzIRs4qeuMvjYsQ
King Fish Bitung,,Martha Zacharias,makan ikan bumbu woku disini enak tapi suasananya kurang nyaman ruangan terbuka tidak tersedia ruangan ber ac panaaas tapi ada kipas angin pelayan kurang bersahabat,3,06/12/2025 22:46:06,ChIJxea05tIBhzIRs4qeuMvjYsQ
King Fish Bitung,,danu pras,makanan nya enak menu rahang tuna mantap,4,06/01/2025 18:59:25,ChIJxea05tIBhzIRs4qeuMvjYsQ
King Fish Bitung,,Ahmad Junaidi,rahang tuna nya mantaprecomended,5,05/31/2025 12:13:07,ChIJxea05tIBhzIRs4qeuMvjYsQ
King Fish Bitung,,Effendy Usman,suara speaker yg terlalu besar mengurangi suasana santai,5,04/11/2025 23:04:27,ChIJxea05tIBhzIRs4qeuMvjYsQ
King Fish Bitung,,alexander marthin,makan bisa pilih jenis ikannya segar lagi layanan baik dan cepat suasana menarik hati krn lokasinya yg lapangluas,5,03/07/2025 23:56:08,ChIJxea05tIBhzIRs4qeuMvjYsQ
King Fish Bitung,,Yeonsu Oh,saya memesan jus jeruk tapi rasanya lebih seperti lumpur dengan es daripada jus tapi sebenarnya saya menyukainya jadi saya memesan minuman lagi saya biasanya tidak terlalu suka ikan bakar tapi saat pertama kali menggigit saya terkejut melihat betapa lezatnya ikan itu dagingnya kenyal dan sangat gurih namun lembut saus di sebelah kiri fotonya pedas jadi menurutku orang korea akan menyukainya benarbenar merekomendasikan ikan merahnya sangat lezat dan mereka juga menyajikan gongsimchae goreng harganya k saya berpikir untuk mampir sekali lagi sebelum meninggalkan bitung hari ini dari,5,01/20/2025 20:29:54,ChIJxea05tIBhzIRs4qeuMvjYsQ
King Fish Bitung,,Adi Muhammad,makanannya enak khusus nya ikan bakar yajus nya,5,11/20/2024 01:31:02,ChIJxea05tIBhzIRs4qeuMvjYsQ
King Fish Bitung,,Aisha Pradipta,tempat luas bisa untuk rame tipikal ikan yg dibakar kering,4,11/14/2024 01:24:04,ChIJxea05tIBhzIRs4qeuMvjYsQ
King Fish Bitung,,Deddy Taufik Hidayat,resto yg menyajikan seafood dan banyak pilihan berbagai jenis ikan tuna dll,5,10/14/2024 12:36:57,ChIJxea05tIBhzIRs4qeuMvjYsQ
King Fish Bitung,,Hundrey Mewoh,tempatnya luas tapi bising banyak kendaraan kontainer lalu lalang,4,09/21/2024 05:25:21,ChIJxea05tIBhzIRs4qeuMvjYsQ
King Fish Bitung,,Sutan Mudo,makanan disini enak otentik harga juga relatif,5,08/09/2024 15:03:45,ChIJxea05tIBhzIRs4qeuMvjYsQ
King Fish Bitung,,Feadri Justy Aulia,makanannya enak enak,5,08/08/2024 07:46:46,ChIJxea05tIBhzIRs4qeuMvjYsQ
King Fish Bitung,,Santy Rahayu,masakannya lumayan sayangnya rahang tunanya kurang banyak daging mungkin karena saya datang jam siang,4,08/05/2024 05:15:19,ChIJxea05tIBhzIRs4qeuMvjYsQ
King Fish Bitung,,nur zakiah febriyani,tunanya enak,3,07/08/2024 17:10:15,ChIJxea05tIBhzIRs4qeuMvjYsQ
King Fish Bitung,,Deivie Salindeho,saya pesan rahang tuna rasanya biasa aja sambalnya biasa aja dan sedikit untuk harga segitu biasanya sih sudah dapat dengan suasana dan rasa yang lebih mantap,3,07/02/2024 03:28:03,ChIJxea05tIBhzIRs4qeuMvjYsQ
King Fish Bitung,,Rena Kyaa,ruangan luas rekomen untuk banyak orang pilihan ikan lumayan ikan sudah sepaket dengan nasi dan sayur kangkung parkir luas waktu masak tidak terlalu lama,5,06/18/2024 04:58:22,ChIJxea05tIBhzIRs4qeuMvjYsQ
King Fish Bitung,,Jeje WalTa,pelayanan buruk ikan hamis makanan lama sekali datangnya,1,06/12/2024 06:45:26,ChIJxea05tIBhzIRs4qeuMvjYsQ
King Fish Bitung,,vini wantalangi,mohon lebih diperhatikan pesanan ikan goropa hitam yang datang goropa merah dengan alasan kena kunyit jadi berubah warna merah,1,05/15/2024 08:07:26,ChIJxea05tIBhzIRs4qeuMvjYsQ
King Fish Bitung,,Lenora M Liuw,rica bakar enak skali pake minyak kelapa momasa sandiri jadi nya rasa khas skali pelayanan oke bakar ikan cepat tidak pake tunggu lama cuma ada lumayan banyak lalat yang beking pengunjung yg makan kurang nyaman terima kasih,4,05/13/2024 14:07:34,ChIJxea05tIBhzIRs4qeuMvjYsQ
New Regal's Cafe and Resto,,Titie Kirana,live music tengah malam,5,01/31/2026 19:31:09,ChIJJYR0mxN1hzIRGLc8IqvYDbM
